,code,current,name,gender,country_name,nationality,height,weight,disciplines,events,birth_date,birth_country,residence_country,occupation,events_nb,disciplines_nb,Age,country_code,sport_family,Student,Employed,sport_group,code_athlete,Bronze Medal,Silver Medal,Gold Medal,medals_number,nb_days_medal,nb_discipline_medal,nb_event_medal,team_nb_medal
1022,1564884,True,KOSTADINOVA Antoaneta,Female,Bulgaria,Bulgaria,,,Shooting,"10m Air Pistol Women,25m Pistol Women,10m Air Pistol Mixed Team",1986-01-17,Bulgaria,Bulgaria,Instructor at a police academy,3,1,38,BGR,Shooting,0,1,Precision Sports,,,,,,,,,
1023,1905022,True,DEMIREVA Mirela,Female,Bulgaria,Bulgaria,180.0,,Athletics,Womens High Jump,1989-09-28,Bulgaria,Netherlands,Athlete,1,1,35,BGR,Athletics,0,0,Athletics,,,,,,,,,
1024,1905114,True,MITKOVA Plamena,Female,Bulgaria,Bulgaria,168.0,,Athletics,Womens Long Jump,2004-09-18,Bulgaria,Bulgaria,Athlete,1,1,20,BGR,Athletics,0,0,Athletics,,,,,,,,,
1025,1905182,True,SARABOYUKOV Bozhidar,Male,Bulgaria,Bulgaria,,,Athletics,Mens Long Jump,2004-08-06,Bulgaria,Bulgaria,Athlete,1,1,20,BGR,Athletics,0,0,Athletics,,,,,,,,,
1026,1905279,True,IVANOV Tihomir,Male,Bulgaria,Bulgaria,196.0,,Athletics,Mens High Jump,1994-07-11,Bulgaria,Bulgaria,Athlete,1,1,30,BGR,Athletics,0,0,Athletics,,,,,,,,,
1027,1905287,True,PETROVA Gabriela,Female,Bulgaria,Bulgaria,168.0,,Athletics,Womens Triple Jump,1992-06-29,Bulgaria,Bulgaria,Athlete,1,1,32,BGR,Athletics,0,0,Athletics,,,,,,,,,
1028,1551316,True,STOEVA Stefani,Female,Bulgaria,Bulgaria,173.0,,Badminton,Womens Doubles,1995-09-23,Bulgaria,Bulgaria,Athlete,1,1,29,BGR,Badminton,0,0,Racket Sports,,,,,,,,,
1029,1551324,True,STOEVA Gabriela,Female,Bulgaria,Bulgaria,168.0,,Badminton,Womens Doubles,1994-07-15,Bulgaria,,Athlete,1,1,30,BGR,Badminton,0,0,Racket Sports,,,,,,,,,
1030,1551330,True,NALBANTOVA Kaloyana,Female,Bulgaria,Bulgaria,176.0,,Badminton,Womens Singles,2006-03-06,,Bulgaria,Athlete,1,1,18,BGR,Badminton,0,0,Racket Sports,,,,,,,,,
1031,1559454,True,MNATSAKANIAN Aik,Male,Bulgaria,Bulgaria,,,Wrestling,Mens Greco-Roman 77kg,1995-10-14,Georgia,Bulgaria,Athlete,1,1,29,BGR,Wrestling,0,0,Combat Sports,,,,,,,,,
1032,1559474,True,MILOV Kiril Milenov,Male,Bulgaria,Bulgaria,,,Wrestling,Mens Greco-Roman 130kg,1997-01-27,Bulgaria,Bulgaria,Athlete,1,1,27,BGR,Wrestling,0,0,Combat Sports,,,,,,,,,
1033,1560712,True,YANEVA Yuliana Vasileva,Female,Bulgaria,Bulgaria,,,Wrestling,Womens Freestyle 76kg,1998-08-02,Bulgaria,Bulgaria,,1,1,26,BGR,Wrestling,0,0,Combat Sports,,,,,,,,,
1034,1560669,True,DUDOVA Bilyana Zhivkova,Female,Bulgaria,Bulgaria,,,Wrestling,Womens Freestyle 62kg,1997-08-01,Bulgaria,Bulgaria,,1,1,27,BGR,Wrestling,0,0,Combat Sports,,,,,,,,,
1035,1548933,True,NIKOLOVA Stiliana,Female,Bulgaria,Bulgaria,,,Rhythmic Gymnastics,Individual All-Around,2005-08-22,Egypt,Bulgaria,Athlete,1,1,19,BGR,Gymnastics,0,0,Gymnastics & Acrobatic Sports,,,,,,,,,
1036,1548976,True,IVANOVA Sofia,Female,Bulgaria,Bulgaria,,,Rhythmic Gymnastics,Group All-Around,2005-09-15,Bulgaria,Bulgaria,,1,1,19,BGR,Gymnastics,0,0,Gymnastics & Acrobatic Sports,,,,,,,,,
1037,1548985,True,PETROVA Kamelia,Female,Bulgaria,Bulgaria,,,Rhythmic Gymnastics,Group All-Around,2006-05-01,Bulgaria,Bulgaria,Athlete,1,1,18,BGR,Gymnastics,0,0,Gymnastics & Acrobatic Sports,,,,,,,,,
1038,1548999,True,STOYANOV Rachel,Female,Bulgaria,Bulgaria,,,Rhythmic Gymnastics,Group All-Around,2003-03-14,United States,Bulgaria,Athlete,1,1,21,BGR,Gymnastics,0,0,Gymnastics & Acrobatic Sports,,,,,,,,,
1039,1549023,True,VASILEVA Margarita,Female,Bulgaria,Bulgaria,,,Rhythmic Gymnastics,Group All-Around,2005-05-30,Bulgaria,Bulgaria,,1,1,19,BGR,Gymnastics,0,0,Gymnastics & Acrobatic Sports,,,,,,,,,
1040,1562722,True,PENEV Kevin,Male,Bulgaria,Bulgaria,,,Artistic Gymnastics,"Men,Mens All-Around,Mens Floor Exercise,Mens Horizontal Bar,Mens Parallel Bars,Mens Pommel Horse,Mens Rings,Mens Vault",2000-03-30,United States,United States,Athlete,8,1,24,BGR,Gymnastics,0,0,Gymnastics & Acrobatic Sports,,,,,,,,,
1041,1562768,True,GEORGIEVA Valentina,Female,Bulgaria,Bulgaria,,,Artistic Gymnastics,"Women,Womens Balance Beam,Womens Uneven Bars,Womens Vault",2006-07-28,Bulgaria,Bulgaria,Athlete,4,1,18,BGR,Gymnastics,0,0,Gymnastics & Acrobatic Sports,,,,,,,,,
1042,1549016,True,MINEVSKA Magdalina,Female,Bulgaria,Bulgaria,,,Rhythmic Gymnastics,Group All-Around,2005-12-03,,,,1,1,18,BGR,Gymnastics,0,0,Gymnastics & Acrobatic Sports,,,,,,,,,
1043,1903002,True,DIMOV Ivan Petkov,Male,Bulgaria,Bulgaria,,,Weightlifting,Mens 61kg,2002-12-04,Bulgaria,Bulgaria,Athlete,1,1,21,BGR,Weightlifting,0,0,Strength & Power Sports,,,,,,,,,
1044,1963914,True,MIHALEV Todor,Male,Bulgaria,Bulgaria,,,Modern Pentathlon,Mens Individual,1997-04-27,Bulgaria,,,1,1,27,BGR,Modern Pentathlon,0,0,Equestrian Sports,,,,,,,,,
1045,1538488,True,GERBEKOV Askerbii,Male,Bahrain,Bahrain,,,Judo,Men - 81kg,1996-06-01,Russian Federation,Russian Federation,,1,1,28,BHR,Judo,0,0,Combat Sports,,,,,,,,,
1046,1543080,True,ALOBAIDLI Amani,Female,Bahrain,Bahrain,,,Swimming,Womens 100m Backstroke,2006-01-14,,Australia,,1,1,18,BHR,Aquatics,0,0,Aquatic Sports,,,,,,,,,
1047,1543093,True,GHALI Saud,Male,Bahrain,Bahrain,,,Swimming,Mens 200m Breaststroke,2004-08-17,,,Athlete,1,1,20,BHR,Aquatics,0,0,Aquatic Sports,,,,,,,,,
1048,1926101,True,ADEKOYA Kemi,Female,Bahrain,Bahrain,160.0,,Athletics,Womens 400m Hurdles,1993-01-16,Nigeria,Nigeria,"Athlete, personal trainer",1,1,31,BHR,Athletics,0,1,Athletics,,,,,,,,,
1049,1926104,True,CHUMBA Eunice Chebichii,Female,Bahrain,Bahrain,153.0,,Athletics,Womens Marathon,1993-05-23,Kenya,Kenya,Athlete,1,1,31,BHR,Athletics,0,0,Athletics,,,,,,,,,
1050,1926127,True,BALEW Birhanu,Male,Bahrain,Bahrain,165.0,,Athletics,"Mens 10,000m,Mens 5000m",1996-02-27,Ethiopia,Ethiopia,Athlete,3,1,28,BHR,Athletics,0,0,Athletics,,,,,,,,,
1051,1926111,True,CHELIMO Rose,Female,Bahrain,Bahrain,152.0,,Athletics,Womens Marathon,1989-07-12,Kenya,,Athlete,1,1,35,BHR,Athletics,0,0,Athletics,,,,,,,,,
1052,3553297,True,GASHAW Tigist,Female,Bahrain,Bahrain,170.0,,Athletics,Womens Marathon,1996-12-25,Ethiopia,Ethiopia,Athlete,1,1,27,BHR,Athletics,0,0,Athletics,,,,,,,,,
1053,3555644,True,JEPKOSGEI Nelly,Female,Bahrain,Bahrain,152.0,,Athletics,Womens 800m,1991-07-14,Kenya,Kenya,Athlete,1,1,33,BHR,Athletics,0,0,Athletics,,,,,,,,,
1054,1540335,True,MONTANO Lesman,Male,Bahrain,Bahrain,,,Weightlifting,Mens 102kg,1996-03-05,Colombia,Bahamas,Athlete,1,1,28,BHR,Weightlifting,0,0,Strength & Power Sports,,,,,,,,,
1055,1908292,True,TAYLOR Lamar,Male,Bahamas,Bahamas,,,Swimming,Mens 100m Freestyle,2003-06-21,,,Athlete,1,1,21,BHS,Aquatics,0,0,Aquatic Sports,,,,,,,,,
1056,1908304,True,GIBBS Rhanishka,Female,Bahamas,Bahamas,,,Swimming,Womens 50m Freestyle,2006-04-19,,,Athlete,1,1,18,BHS,Aquatics,0,0,Aquatic Sports,,,,,,,,,
1057,1907958,True,GARDINER Steven,Male,Bahamas,Bahamas,196.0,,Athletics,Mens 400m,1995-09-12,Bahamas,United States,Athlete,1,1,29,BHS,Athletics,0,0,Athletics,,,,,,,,,
1058,1907961,True,RUSSELL Alonzo,Male,Bahamas,Bahamas,173.0,,Athletics,4x 400m Relay Mixed,1992-02-08,Bahamas,United States,Athlete,1,1,32,BHS,Athletics,0,0,Athletics,,,,,,,,,
1059,1908134,True,THOMAS Donald,Male,Bahamas,Bahamas,193.0,,Athletics,Mens High Jump,1984-07-01,Bahamas,United States,Athlete,1,1,40,BHS,Athletics,0,0,Athletics,,,,,,,,,
1060,1908181,True,CHARLTON Devynne,Female,Bahamas,Bahamas,160.0,,Athletics,Womens 100m Hurdles,1995-11-26,Bahamas,United States,Athlete,1,1,29,BHS,Athletics,0,0,Athletics,,,,,,,,,
1061,1908183,True,MILLER-UIBO Shaunae,Female,Bahamas,Bahamas,185.0,,Athletics,Womens 400m,1994-04-15,Bahamas,United States,Athlete,1,1,30,BHS,Athletics,0,0,Athletics,,,,,,,,,
1062,1908232,True,TAYLOR Charisma,Female,Bahamas,Bahamas,180.0,,Athletics,"Womens 100m Hurdles,Womens Triple Jump",1999-09-03,Bahamas,United States,Athlete,2,1,25,BHS,Athletics,0,0,Athletics,,,,,,,,,
1063,1981764,True,MULLINGS Ken,Male,Bahamas,Bahamas,185.0,,Athletics,Mens Decathlon,1997-04-28,Bahamas,Bahamas,Athlete,1,1,27,BHS,Athletics,0,0,Athletics,,,,,,,,,
1064,4977456,True,KERR Ian,Male,Bahamas,Bahamas,180.0,,Athletics,Mens 200m,1996-05-01,Bahamas,United States,Athlete,1,1,28,BHS,Athletics,0,0,Athletics,,,,,,,,,
1065,1908173,True,MILLER Wendell,Male,Bahamas,Bahamas,191.0,,Athletics,4x 400m Relay Mixed,2003-01-03,,,Athlete,1,1,21,BHS,Athletics,0,0,Athletics,,,,,,,,,
1066,1981426,True,VALCOURT Javonya,Female,Bahamas,Bahamas,173.0,,Athletics,4x 400m Relay Mixed,2004-12-08,,United States,Athlete,1,1,19,BHS,Athletics,0,0,Athletics,,,,,,,,,
1067,4977511,True,PENN Quincy,Female,Bahamas,Bahamas,160.0,,Athletics,4x 400m Relay Mixed,2005-09-06,,United States,Athlete,1,1,19,BHS,Athletics,0,0,Athletics,,,,,,,,,
1068,1562077,True,GILL Shaun,Male,Belize,Belize,175.0,,Athletics,Mens 100m,1993-04-09,Belize,United States,Athlete,1,1,31,BLZ,Athletics,0,0,Athletics,,,,,,,,,
1069,1541351,True,ALIZADEH Dara,Male,Bermuda,United States,,,Rowing,Mens Single Sculls,1993-08-27,United States,Great Britain,"Athlete, data analyst, tech architecture",1,1,31,BMU,Rowing,0,1,Water-Based Sports,,,,,,,,,
1070,1540173,True,PENRUDDOCKE Adriana,Female,Bermuda,United States,,,Sailing,Womens Dinghy,2000-06-14,United States,Bermuda,"Athlete, strength and conditioning coach",1,1,24,BMU,Sailing,0,1,Strength & Power Sports,,,,,,,,,
1071,1540190,True,HARVEY Emma,Female,Bermuda,Great Britain,,,Swimming,Womens 100m Backstroke,2001-07-23,,United States,,1,1,23,BMU,Aquatics,0,0,Aquatic Sports,,,,,,,,,
1072,1538903,True,PERINCHIEF Jah-Nhai,Male,Bermuda,Great Britain,182.0,,Athletics,Mens Triple Jump,1997-12-13,Bermuda,United States,Athlete,1,1,26,BMU,Athletics,0,0,Athletics,,,,,,,,,
1073,1538910,True,DUFFY Flora,Female,Bermuda,Great Britain,,,Triathlon,Womens Individual,1987-09-30,Bermuda,United States,Athlete,1,1,37,BMU,Triathlon,0,0,Cycling & Multi-Terrain Sports,,,,,,,,,
1074,1540216,True,HAWLEY Erica,Female,Bermuda,Great Britain,,,Triathlon,Womens Individual,1998-05-29,Bermuda,United States,Athlete,1,1,26,BMU,Triathlon,0,0,Cycling & Multi-Terrain Sports,,,,,,,,,
1075,1540226,True,SMITH Tyler,Male,Bermuda,Great Britain,,,Triathlon,Mens Individual,1998-09-26,Bermuda,United States,Athlete,1,1,26,BMU,Triathlon,0,0,Cycling & Multi-Terrain Sports,,,,,,,,,
1076,1929606,True,RIBERA Maria Jose,Female,Bolivia,Bolivia,,,Swimming,Womens 50m Freestyle,1996-10-28,Bolivia,,Athlete,1,1,28,BOL,Aquatics,0,0,Aquatic Sports,,,,,,,,,
1077,1929708,True,NUNEZ del PRADO Esteban,Male,Bolivia,Bolivia,,,Swimming,Mens 200m Individual Medley,2004-06-02,,,Athlete,1,1,20,BOL,Aquatics,0,0,Aquatic Sports,,,,,,,,,
1078,1561962,True,GARIBAY Hector,Male,Bolivia,Bolivia,160.0,,Athletics,Mens Marathon,1988-07-09,Bolivia,Bolivia,Athlete,1,1,36,BOL,Athletics,0,0,Athletics,,,,,,,,,
1079,1943523,True,TORREZ Guadalupe,Female,Bolivia,Bolivia,165.0,,Athletics,Womens 100m,2001-05-17,Bolivia,Bolivia,Athlete,1,1,23,BOL,Athletics,0,0,Athletics,,,,,,,,,
1080,1953819,True,AUGUSTO Michel,Male,Brazil,Brazil,,,Judo,Men - 60kg,2004-11-09,Brazil,Brazil,Athlete,1,1,20,BRA,Judo,0,0,Combat Sports,,,,,,,,,
1081,1953822,True,AGUIAR Mayra,Female,Brazil,Brazil,,,Judo,Women - 78kg,1991-08-03,Brazil,Brazil,Athlete,1,1,33,BRA,Judo,0,0,Combat Sports,,,,,,,,,
1082,1953827,True,FERREIRA Natasha,Female,Brazil,Brazil,,,Judo,Women - 48kg,1999-06-01,Brazil,Brazil,"Athlete, psychologist, mother, writer and navy third sergeant",1,1,25,BRA,Judo,0,1,Combat Sports,,,,,,,,,
1083,1954948,True,SILVA Bianca,Female,Brazil,Brazil,174.0,63.0,Rugby Sevens,Women,1998-07-22,Brazil,Brazil,Athlete,1,1,26,BRA,Rugby,0,0,Team Sports,,,,,,,,,
1084,1954959,True,dos SANTOS SILVA Leila,Female,Brazil,Brazil,160.0,56.0,Rugby Sevens,Women,1996-10-23,Brazil,Brazil,Athlete,1,1,28,BRA,Rugby,0,0,Team Sports,,,,,,,,,
1085,1954963,True,NICOLAU Mariana,Female,Brazil,Brazil,160.0,70.0,Rugby Sevens,Women,1997-11-16,Brazil,Brazil,Athlete,1,1,27,BRA,Rugby,0,0,Team Sports,,,,,,,,,
1086,1954964,True,FIORAVANTI Marina,Female,Brazil,Brazil,169.0,66.0,Rugby Sevens,Women,1993-10-06,Brazil,Brazil,Athlete,1,1,31,BRA,Rugby,0,0,Team Sports,,,,,,,,,
1087,1954968,True,KOCHHANN Raquel,Female,Brazil,Brazil,172.0,72.0,Rugby Sevens,Women,1992-10-06,Brazil,Brazil,Athlete,1,1,32,BRA,Rugby,0,0,Team Sports,,,,,,,,,
1088,1954969,True,COSTA Thalia,Female,Brazil,Brazil,155.0,55.0,Rugby Sevens,Women,1997-05-30,Brazil,Brazil,Athlete,1,1,27,BRA,Rugby,0,0,Team Sports,,,,,,,,,
1089,1954970,True,da SILVA COSTA Thalita,Female,Brazil,Brazil,158.0,64.0,Rugby Sevens,Women,1997-05-30,Brazil,Brazil,,1,1,27,BRA,Rugby,0,0,Team Sports,,,,,,,,,
1090,1954954,True,LIMA Gabriela,Female,Brazil,Brazil,171.0,65.0,Rugby Sevens,Women,1994-08-02,,Brazil,Athlete,1,1,30,BRA,Rugby,0,0,Team Sports,,,,,,,,,
1091,1954956,True,GOMES dos SANTOS Gisele,Female,Brazil,Brazil,166.0,64.0,Rugby Sevens,Women,2003-08-18,,,Athlete,1,1,21,BRA,Rugby,0,0,Team Sports,,,,,,,,,
1092,1954957,True,LOPES Isadora,Female,Brazil,Brazil,167.0,68.0,Rugby Sevens,Women,1997-08-03,,,,1,1,27,BRA,Rugby,0,0,Team Sports,,,,,,,,,
1093,1954961,True,CAMPOS Luiza,Female,Brazil,Brazil,165.0,68.0,Rugby Sevens,Women,1990-07-30,Brazil,Brazil,Athlete,1,1,34,BRA,Rugby,0,0,Team Sports,,,,,,,,,
1094,1954962,True,SOUZA Marcelle,Female,Brazil,Brazil,177.0,76.0,Rugby Sevens,Women,1996-07-22,,Brazil,Athlete,1,1,28,BRA,Rugby,0,0,Team Sports,,,,,,,,,
1095,1954966,True,SILVA Milena,Female,Brazil,Brazil,174.0,65.0,Rugby Sevens,Women,2000-01-28,,Brazil,Athlete,1,1,24,BRA,Rugby,0,0,Team Sports,,,,,,,,,
1096,1954971,True,SOARES Yasmim,Female,Brazil,Brazil,160.0,54.0,Rugby Sevens,Women,1999-05-05,,,Athlete,1,1,25,BRA,Rugby,0,0,Team Sports,,,,,,,,,
1097,1952536,True,de SOUZA PEREIRA Wanderley,Male,Brazil,Brazil,180.0,,Boxing,Mens 80kg,2001-05-02,Brazil,Brazil,"Athlete, third marine sergeant in the Brazilian Navy",1,1,23,BRA,Boxing,0,1,Combat Sports,,,,,,,,,
1098,1952537,True,TEIXEIRA da SILVA JUNIOR Abner,Male,Brazil,Brazil,193.0,,Boxing,Mens+92kg,1996-09-10,Brazil,Brazil,Ended his eight-year career in military service in the Brazilian Army in June 2023,1,1,28,BRA,Boxing,0,1,Combat Sports,,,,,,,,,
1099,1952538,True,dos SANTOS Barbara Maria,Female,Brazil,Brazil,173.0,,Boxing,Womens 66kg,1990-12-04,Brazil,Brazil,,1,1,33,BRA,Boxing,0,0,Combat Sports,,,,,,,,,
1100,1952546,True,CERQUEIRA ROMEU Jucielen,Female,Brazil,Brazil,168.0,,Boxing,Womens 57kg,1996-04-13,Brazil,Brazil,Armed Forces athlete,1,1,28,BRA,Boxing,0,1,Combat Sports,,,,,,,,,
1101,1952547,True,MACHADO Keno Marley,Male,Brazil,Brazil,192.0,,Boxing,Mens 92kg,2000-07-11,Brazil,Brazil,Armed Forces athlete,1,1,24,BRA,Boxing,0,1,Combat Sports,,,,,,,,,
1102,1952548,True,OLIVEIRA Luiz Gabriel,Male,Brazil,Brazil,173.0,,Boxing,Mens 57kg,2001-01-24,Brazil,Brazil,,1,1,23,BRA,Boxing,0,0,Combat Sports,,,,,,,,,
1103,1952549,True,da SILVA TRINDADE Michael Douglas,Male,Brazil,Brazil,167.0,,Boxing,Mens 51kg,2000-11-18,Brazil,Brazil,"Athlete, sergeant in the Brazilian army",1,1,24,BRA,Boxing,0,1,Combat Sports,,,,,,,,,
1104,1952542,True,BARBOSA de ALMEIDA Caroline,Female,Brazil,Brazil,165.0,,Boxing,Womens 50kg,1992-02-02,Brazil,,"Athlete, sergeant in the Brazilian Navy",1,1,32,BRA,Boxing,0,1,Combat Sports,,,,,,,,,
1105,1952554,True,de JESUS CHAGAS Tatiana Regina,Female,Brazil,Brazil,158.0,,Boxing,Womens 54kg,1992-07-25,Brazil,Brazil,,1,1,32,BRA,Boxing,0,0,Combat Sports,,,,,,,,,
1106,1954925,True,CUNHA TAVARES CARDOSO Beatriz,Female,Brazil,Brazil,,,Rowing,Womens Single Sculls,1995-05-25,Brazil,Brazil,Athlete,1,1,29,BRA,Rowing,0,0,Water-Based Sports,,,,,,,,,
1107,1954929,True,VERTHEIN FERREIRA Lucas,Male,Brazil,Brazil,,,Rowing,Mens Single Sculls,1998-05-12,Brazil,Brazil,Athlete,1,1,26,BRA,Rowing,0,0,Water-Based Sports,,,,,,,,,
1108,1955853,True,HADDAD MAIA Beatriz,Female,Brazil,Brazil,185.0,,Tennis,"Womens Doubles,Womens Singles",1996-05-30,Brazil,,,2,1,28,BRA,Tennis,0,0,Racket Sports,,,,,,,,,
1109,1955861,True,PIGOSSI Laura,Female,Brazil,Brazil,164.0,,Tennis,Womens Singles,1994-08-02,Brazil,Spain,,1,1,30,BRA,Tennis,0,0,Racket Sports,,,,,,,,,
1110,1955862,True,STEFANI Luisa,Female,Brazil,Brazil,168.0,,Tennis,"Womens Doubles,Mixed Doubles",1997-08-09,Brazil,United States,,2,1,27,BRA,Tennis,0,0,Racket Sports,,,,,,,,,
1111,1955869,True,MONTEIRO Thiago,Male,Brazil,Brazil,183.0,,Tennis,"Mens Doubles,Mens Singles",1994-05-31,Brazil,,,2,1,30,BRA,Tennis,0,0,Racket Sports,,,,,,,,,
1112,1955871,True,SEYBOTH WILD Thiago,Male,Brazil,Brazil,185.0,,Tennis,"Mens Doubles,Mens Singles,Mixed Doubles",2000-03-10,Brazil,,,3,1,24,BRA,Tennis,0,0,Racket Sports,,,,,,,,,
1113,1958706,True,SLIACHTICAS CAETANO Ana Luiza,Female,Brazil,Brazil,,,Archery,"Womens Individual,Mixed Team",2002-11-18,Brazil,,"Athlete, sport soldier",2,1,22,BRA,Archery,0,1,Precision Sports,,,,,,,,,
1114,1958717,True,D'ALMEIDA Marcus,Male,Brazil,Brazil,,,Archery,"Mens Individual,Mixed Team",1998-01-30,Brazil,Brazil,"Athlete, sport soldier",2,1,26,BRA,Archery,0,1,Precision Sports,,,,,,,,,
1115,1953447,True,MAGALHAES Ana Vitoria,Female,Brazil,Brazil,,,Cycling Road,Womens Road Race,2000-10-24,Brazil,,Athlete,1,1,24,BRA,Cycling,0,0,Cycling & Multi-Terrain Sports,,,,,,,,,
1116,1953471,True,BATISTA de OLIVEIRA Gustavo,Male,Brazil,Brazil,,,Cycling BMX Freestyle,Mens Park,2002-09-25,Brazil,Brazil,,1,1,22,BRA,Cycling,0,0,Cycling & Multi-Terrain Sports,,,,,,,,,
1117,1953494,True,REIS SANTOS Paola,Female,Brazil,Brazil,,,Cycling BMX Racing,Women,1999-08-15,Brazil,Brazil,Athlete,1,1,25,BRA,Cycling,0,0,Cycling & Multi-Terrain Sports,,,,,,,,,
1118,1953496,True,GOULAO HENRIQUE Raiza,Female,Brazil,Brazil,,,Cycling Mountain Bike,Womens Cross-country,1991-02-28,Brazil,,Athlete,1,1,33,BRA,Cycling,0,0,Cycling & Multi-Terrain Sports,,,,,,,,,
1119,1953502,True,BASTOS GALINSKI Ulan,Male,Brazil,Brazil,,,Cycling Mountain Bike,Mens Cross-country,1998-06-19,Brazil,Brazil,Athlete,1,1,26,BRA,Cycling,0,0,Cycling & Multi-Terrain Sports,,,,,,,,,
1120,1953503,True,RANGEL COSTA Vinicius,Male,Brazil,Brazil,,,Cycling Road,Mens Road Race,2001-05-26,Brazil,Spain,Athlete,1,1,23,BRA,Cycling,0,0,Cycling & Multi-Terrain Sports,,,,,,,,,
1121,1953567,True,TOLDO Guilherme,Male,Brazil,Brazil,,,Fencing,Mens Foil Individual,1992-09-01,Brazil,Italy,Athlete,1,1,32,BRA,Fencing,0,0,Combat Sports,,,,,,,,,
1122,1953577,True,MOELLHAUSEN Nathalie,Female,Brazil,Brazil,,,Fencing,WomensÉpée Individual,1985-12-01,Italy,France,"Artist, Athlete, Business Owner",1,1,38,BRA,Fencing,0,1,Combat Sports,,,,,,,,,
1123,1961039,True,LOBO Bruno,Male,Brazil,Brazil,,,Sailing,Mens Kite,1993-07-26,Brazil,Brazil,Athlete. Orthopaedic doctor specialising in knee surgery at the Albert Einstein Hospital (BRA),1,1,31,BRA,Sailing,0,1,Strength & Power Sports,,,,,,,,,
1124,1961043,True,FONTES Bruno,Male,Brazil,Brazil,,,Sailing,Mens Dinghy,1979-09-25,Brazil,Brazil,,1,1,45,BRA,Sailing,0,0,Strength & Power Sports,,,,,,,,,
1125,1961052,True,KIDD Gabriella,Female,Brazil,Brazil,,,Sailing,Womens Dinghy,1997-04-18,Brazil,Brazil,Athlete,1,1,27,BRA,Sailing,0,0,Strength & Power Sports,,,,,,,,,
1126,1961057,True,SIMOES Gabriel,Male,Brazil,Brazil,,,Sailing,Mens Skiff,2002-06-18,Brazil,Brazil,Athlete,1,1,22,BRA,Sailing,0,0,Strength & Power Sports,,,,,,,,,
1127,1961058,True,DUARTE HADDAD Henrique,Male,Brazil,Brazil,,,Sailing,Mixed Dinghy,1987-05-28,Brazil,Brazil,Athlete,1,1,37,BRA,Sailing,0,0,Strength & Power Sports,,,,,,,,,
1128,1961059,True,SWAN Isabel,Female,Brazil,Brazil,,,Sailing,Mixed Dinghy,1983-11-18,Brazil,Brazil,Athlete. President of the Pan Am Athlete's Commission,1,1,41,BRA,Sailing,0,1,Strength & Power Sports,,,,,,,,,
1129,1961061,True,SIEMSEN Joao,Male,Brazil,Brazil,,,Sailing,Mixed Multihull,1992-06-09,Brazil,Brazil,Athlete,1,1,32,BRA,Sailing,0,0,Strength & Power Sports,,,,,,,,,
1130,1961062,True,KUNZE Kahena,Female,Brazil,Brazil,,,Sailing,Womens Skiff,1991-03-12,Brazil,Brazil,"Athlete, serves in the navy",1,1,33,BRA,Sailing,0,1,Strength & Power Sports,,,,,,,,,
1131,1961064,True,MARIUTTI ARNDT Marina,Female,Brazil,Brazil,,,Sailing,Mixed Multihull,2001-04-20,Brazil,Brazil,Athlete,1,1,23,BRA,Sailing,0,0,Strength & Power Sports,,,,,,,,,
1132,1961065,True,SOFFIATTI GRAEL Martine,Female,Brazil,Brazil,,,Sailing,Womens Skiff,1991-02-12,Brazil,Brazil,Athlete,1,1,33,BRA,Sailing,0,0,Strength & Power Sports,,,,,,,,,
1133,1961066,True,SOFFIATTI GRAEL Marco,Male,Brazil,Brazil,,,Sailing,Mens Skiff,1989-06-09,Brazil,Brazil,Athlete,1,1,35,BRA,Sailing,0,0,Strength & Power Sports,,,,,,,,,
1134,1961067,True,ISAAC Mateus,Male,Brazil,Brazil,,,Sailing,Mens Windsurfing,1994-01-16,Brazil,Brazil,"Athlete, navy sergeant",1,1,30,BRA,Sailing,0,1,Strength & Power Sports,,,,,,,,,
1135,1955777,True,TOLEDO Filipe,Male,Brazil,Brazil,,,Surfing,Men,1995-04-16,Brazil,United States,Athlete,1,1,29,BRA,Surfing,0,0,Sliding & Adventure Sports,,,,,,,,,
1136,1955780,True,CHIANCA Joao,Male,Brazil,Brazil,,,Surfing,Men,2000-08-30,Brazil,Brazil,Athlete,1,1,24,BRA,Surfing,0,0,Sliding & Adventure Sports,,,,,,,,,
1137,1955781,True,SILVA Luana,Female,Brazil,Brazil,,,Surfing,Women,2004-05-07,United States,United States,Athlete,1,1,20,BRA,Surfing,0,0,Sliding & Adventure Sports,,,,,,,,,
1138,1955782,True,HINCKEL Taina,Female,Brazil,Brazil,,,Surfing,Women,2003-05-08,Brazil,Brazil,Athlete,1,1,21,BRA,Surfing,0,0,Sliding & Adventure Sports,,,,,,,,,
1139,1951595,True,CUNHA Ana Marcela,Female,Brazil,Brazil,,,Marathon Swimming,Womens 10km,1992-03-23,Brazil,Italy,Third Sergeant in Brazilian Navy,1,1,32,BRA,Aquatics,0,1,Aquatic Sports,,,,,,,,,
1140,1951597,True,DIZOTTI Beatriz,Female,Brazil,Brazil,,,Swimming,Womens 1500m Freestyle,2000-04-13,Brazil,Brazil,,1,1,24,BRA,Aquatics,0,0,Aquatic Sports,,,,,,,,,
